Transaction_ID,Region,Country,Product_Line,Revenue,Marketing_Expense ,Profit,Quarter,Date,Channel,Age,,,,,
568096,Africa,Brazil,iPhone,2040840,62749,20%,Q4,16-09-2022,Retail Partner,28,,,,,
464227,North America,Australia,Services,4944843,130381,30%,Q4,15-10-2023,Offline,42,,,,,
832105,Oceania,Brazil,iPhone,8716555,117358,40%,Q1,01-01-2023,Apple Store,21,,,,,
519358,Europe,Canada,iPhone,4373543,334840,30%,Q2,14-08-2022,Offline,31,,,,,
396000,Oceania,France,iPhone,2039723,493083,25%,Q3,02-05-2023,Retail Partner,27,,,,,
878837,Oceania,Brazil,MacBook,963943,36506,40%,Q4,26-11-2022,Online,26,,,,,
177926,North America,China,iPhone,647220,122833,25%,Q1,13-07-2020,Retail Partner,23,,,,,
459782,South America,UK,Wearables,706882,305006,40%,Q3,12-03-2024,Retail Partner,45,,,,,
131274,South America,Brazil,Wearables,4070754,41104,35%,Q4,09-08-2021,Online,28,,,,,
922459,Europe,India,iPad,8265415,124941,20%,Q4,14-06-2021,Offline,28,,,,,
749494,Oceania,Australia,iPhone,8426810,440340,30%,Q4,30-11-2021,Retail Partner,18,,,,,
914328,Asia,France,Services,2466023,21601,35%,Q2,10-07-2020,E-Commerce,29,,,,,
839529,Oceania,Canada,MacBook,3024612,349546,20%,Q2,15-12-2022,Apple Store,44,,,,,
368073,North America,Germany,MacBook,876109,160066,40%,Q3,05-08-2020,Apple Store,19,,,,,
245916,Oceania,Germany,Services,9160930,4425,40%,Q2,08-05-2024,Apple Store,40,,,,,
377636,Asia,France,iPad,3204453,56191,20%,Q3,02-04-2021,Offline,40,,,,,
838064,South America,Japan,iPhone,1277469,20912,20%,Q1,23-12-2021,Retail Partner,31,,,,,
897401,North America,USA,Services,6267806,76194,30%,Q2,06-09-2022,E-Commerce,31,,,,,
336538,North America,China,Wearables,8596082,390836,30%,Q2,13-11-2021,Apple Store,38,,,,,
824871,Asia,Brazil,Wearables,5208234,285015,30%,Q3,14-08-2024,Apple Store,38,,,,,
348322,South America,UK,iPhone,7195771,74843,40%,Q1,18-09-2020,Online,29,,,,,
761423,Asia,India,Wearables,9413677,407073,40%,Q3,27-07-2020,Online,22,,,,,
201488,Asia,Germany,iPad,6876542,243217,40%,Q4,30-12-2021,Online,29,,,,,
455261,Europe,France,Services,5665568,43347,40%,Q1,07-08-2024,Offline,30,,,,,
857874,North America,Japan,Wearables,2845124,481832,40%,Q4,31-10-2022,Apple Store,28,,,,,
942803,Europe,Germany,iPhone,5747061,434020,30%,Q1,18-11-2021,Apple Store,30,,,,,
917938,South America,China,Wearables,6498917,49599,25%,Q4,13-04-2020,Offline,39,,,,,
934222,North America,Canada,iPhone,9154565,302872,40%,Q2,15-03-2024,Retail Partner,18,,,,,
403465,North America,China,iPad,3169301,119076,35%,Q3,17-06-2022,Offline,43,,,,,
455332,North America,UK,Services,7215522,264712,35%,Q2,29-12-2022,E-Commerce,28,,,,,
582879,Oceania,USA,Wearables,1513874,230187,40%,Q4,07-11-2023,Retail Partner,37,,,,,
532665,Asia,Canada,Wearables,9230178,150402,20%,Q1,18-11-2020,E-Commerce,35,,,,,
122155,North America,Japan,iPhone,7557941,496555,30%,Q3,27-12-2020,Online,28,,,,,
880729,Europe,Canada,Wearables,848244,436985,40%,Q2,07-12-2022,Offline,31,,,,,
178748,Africa,Germany,MacBook,7471186,287381,40%,Q3,25-08-2024,Apple Store,33,,,,,
888652,North America,Australia,MacBook,811117,340878,30%,Q4,19-11-2024,E-Commerce,29,,,,,
757437,South America,UK,iPad,7814,283004,20%,Q3,22-10-2022,E-Commerce,28,,,,,
321004,Oceania,India,iPhone,2371429,476036,35%,Q1,12-06-2022,Online,18,,,,,
164460,South America,UK,iPhone,5534214,404203,30%,Q2,27-12-2023,Apple Store,22,,,,,
196054,South America,France,iPad,2415067,97595,30%,Q1,06-04-2024,Apple Store,40,,,,,
513654,South America,China,Services,9907379,189400,25%,Q3,30-01-2020,Retail Partner,42,,,,,
838124,Africa,USA,Services,9362677,42362,25%,Q4,18-09-2024,Offline,25,,,,,
110271,Europe,Brazil,Services,19748,279296,25%,Q1,20-01-2025,Offline,26,,,,,
160983,North America,UK,Services,5045531,363745,25%,Q1,14-08-2024,Retail Partner,26,,,,,
978176,Asia,USA,Services,6030496,384912,40%,Q4,04-05-2024,E-Commerce,31,,,,,
890698,Asia,China,Wearables,2333578,488639,35%,Q4,24-03-2021,Offline,27,,,,,
227620,Asia,Australia,iPhone,893233,482040,30%,Q3,03-05-2021,Retail Partner,27,,,,,
765949,Oceania,Brazil,iPhone,6011675,9159,20%,Q1,21-12-2021,Offline,34,,,,,
657861,Oceania,UK,Wearables,176887,43035,40%,Q3,09-09-2024,Offline,41,,,,,
363151,South America,Germany,Services,9407358,478228,20%,Q1,07-08-2024,Apple Store,34,,,,,
447787,Oceania,Brazil,Wearables,6096395,328294,20%,Q3,17-06-2020,Retail Partner,27,,,,,
719786,Africa,UK,iPad,4025748,357315,30%,Q3,10-04-2024,E-Commerce,31,,,,,
435654,Oceania,Japan,Services,4137226,3727,20%,Q2,16-11-2021,Apple Store,40,,,,,
885806,Europe,UK,MacBook,4194724,488277,30%,Q1,10-04-2023,Online,22,,,,,
645087,Asia,Brazil,Services,374623,368852,30%,Q2,17-02-2024,Online,28,,,,,
754083,Africa,China,iPhone,2725514,310024,40%,Q4,10-10-2021,Offline,24,,,,,
132248,Oceania,China,iPad,41603,142669,40%,Q3,14-12-2022,Offline,26,,,,,
653035,Europe,Germany,MacBook,7170299,195546,20%,Q3,18-02-2024,Apple Store,34,,,,,
452219,Africa,Germany,iPhone,6527611,436659,40%,Q3,19-05-2022,E-Commerce,34,,,,,
727640,Asia,Canada,iPad,5559985,116330,40%,Q2,20-07-2020,E-Commerce,28,,,,,
765743,Africa,UK,iPad,2869667,400851,20%,Q4,05-07-2020,Apple Store,43,,,,,
461012,North America,Brazil,iPad,4171975,233573,35%,Q4,17-04-2020,E-Commerce,32,,,,,
250333,Asia,Canada,iPhone,9747236,346357,25%,Q2,07-09-2023,Offline,21,,,,,
528540,Oceania,France,MacBook,2348357,187151,30%,Q2,17-08-2023,E-Commerce,23,,,,,
129825,Oceania,Australia,iPad,858293,167160,20%,Q3,16-05-2023,Online,28,,,,,
741672,Oceania,Japan,Services,2278536,55588,25%,Q2,06-12-2024,E-Commerce,31,,,,,
437508,North America,China,Wearables,344373,39129,20%,Q3,18-12-2021,Apple Store,37,,,,,
530117,Africa,Australia,Services,7256461,10729,40%,Q2,27-05-2023,Online,27,,,,,
198042,Asia,Japan,iPhone,5370668,198830,20%,Q4,05-07-2020,E-Commerce,25,,,,,
815052,Oceania,USA,iPad,2678609,289086,30%,Q3,14-08-2021,Online,25,,,,,
491383,North America,UK,Services,7364084,456147,25%,Q3,15-11-2024,Apple Store,33,,,,,
519286,Europe,Australia,Wearables,5742795,472803,30%,Q3,26-02-2020,Retail Partner,42,,,,,
614238,North America,Brazil,Wearables,7578402,476797,35%,Q2,24-09-2020,Apple Store,33,,,,,
740293,Africa,Germany,MacBook,1461668,396843,20%,Q2,15-01-2025,Online,23,,,,,
808172,Africa,India,Services,132802,389396,30%,Q1,13-01-2025,Online,31,,,,,
186101,Oceania,India,Services,9565001,454614,35%,Q3,01-12-2022,Retail Partner,25,,,,,
917124,Oceania,Japan,Wearables,7121162,162983,35%,Q4,04-07-2022,Retail Partner,29,,,,,
502458,North America,Brazil,Services,5180285,492232,40%,Q1,30-05-2023,Online,25,,,,,
922323,Oceania,India,Wearables,8838130,116088,30%,Q1,30-12-2021,Offline,40,,,,,
627016,Europe,Japan,iPhone,5185915,319641,40%,Q3,17-10-2020,Retail Partner,24,,,,,
535361,Oceania,Brazil,iPhone,15369,183285,30%,Q1,10-02-2020,Retail Partner,34,,,,,
538971,Europe,Germany,iPad,2726246,17346,30%,Q3,15-05-2020,Offline,28,,,,,
743108,South America,India,iPad,8177385,392829,25%,Q2,05-10-2020,E-Commerce,34,,,,,
657950,Africa,Canada,MacBook,3824332,238827,20%,Q2,12-11-2021,Offline,22,,,,,
566143,Asia,Canada,iPad,2140733,171405,20%,Q4,08-10-2020,Apple Store,36,,,,,
129635,Africa,USA,Services,2126762,55604,30%,Q4,24-09-2023,Online,25,,,,,
194552,Asia,China,Wearables,628609,192230,40%,Q1,29-10-2024,Retail Partner,18,,,,,
981276,Europe,Japan,iPad,4298289,333551,20%,Q3,04-07-2020,Retail Partner,33,,,,,
810756,Asia,India,Services,8774109,75687,30%,Q4,17-07-2020,E-Commerce,30,,,,,
651779,North America,Australia,Services,6384936,433648,35%,Q1,22-12-2021,Offline,36,,,,,
305571,North America,China,MacBook,7658675,79866,25%,Q1,24-06-2021,Online,29,,,,,
882000,Asia,India,Wearables,5414064,439042,30%,Q3,22-02-2022,Retail Partner,45,,,,,
757363,Asia,India,Wearables,6492032,357953,30%,Q4,06-08-2021,Online,19,,,,,
948375,Oceania,Australia,MacBook,1734516,343737,40%,Q1,26-12-2020,Offline,21,,,,,
625006,Africa,China,MacBook,6305728,159568,20%,Q4,15-01-2023,Retail Partner,23,,,,,
277501,North America,France,Services,5873750,401171,20%,Q3,03-09-2024,Offline,36,,,,,
144910,North America,USA,Wearables,7356552,45431,20%,Q3,16-02-2020,Apple Store,28,,,,,
949639,South America,China,iPhone,6502365,164364,35%,Q2,21-08-2021,Retail Partner,23,,,,,
997392,South America,France,iPad,2456272,375809,20%,Q3,21-03-2024,Offline,34,,,,,
251590,Asia,Germany,Services,9205439,245986,30%,Q2,21-03-2023,Offline,35,,,,,
419498,Europe,Brazil,Wearables,514431,490484,20%,Q3,01-11-2020,Offline,45,,,,,
181434,Europe,France,MacBook,4534500,245258,40%,Q4,22-03-2022,Online,28,,,,,
539227,North America,Canada,iPad,1349433,405484,30%,Q2,02-12-2020,Offline,43,,,,,
219908,South America,China,Wearables,6890113,478227,35%,Q2,06-05-2022,Online,20,,,,,
818415,Europe,France,MacBook,2804902,142499,40%,Q2,26-01-2022,Online,20,,,,,
334472,North America,India,iPhone,46217,339953,35%,Q1,18-02-2020,Retail Partner,29,,,,,
344159,Europe,Australia,Services,2520352,348326,20%,Q4,20-09-2021,Apple Store,45,,,,,
569537,Africa,UK,Services,3824922,42910,25%,Q2,31-05-2024,Offline,41,,,,,
796874,South America,India,Wearables,3684250,291803,30%,Q1,17-11-2024,Apple Store,41,,,,,
623056,North America,Canada,Wearables,1268135,219661,40%,Q2,03-02-2024,Apple Store,39,,,,,
328656,Oceania,France,iPad,3760277,249105,40%,Q4,05-11-2024,Retail Partner,40,,,,,
444402,North America,India,MacBook,4585249,101842,40%,Q2,22-12-2021,Apple Store,33,,,,,
105505,North America,Australia,iPhone,7856103,323452,35%,Q4,04-08-2021,E-Commerce,24,,,,,
336472,South America,Australia,MacBook,8970925,372625,30%,Q3,11-10-2024,E-Commerce,20,,,,,
813638,South America,Canada,Wearables,2978842,258191,30%,Q2,06-12-2021,Offline,21,,,,,
901876,Oceania,Australia,MacBook,4660001,309479,30%,Q4,18-09-2021,Offline,32,,,,,
166117,Asia,UK,iPad,5759426,423212,25%,Q3,23-12-2023,E-Commerce,30,,,,,
871126,North America,UK,Services,2983887,395257,30%,Q2,11-12-2023,Retail Partner,50,,,,,
334595,North America,Germany,iPhone,5618344,379737,20%,Q4,10-12-2024,E-Commerce,23,,,,,
620783,Africa,Germany,Services,7217584,29574,25%,Q4,02-08-2024,E-Commerce,27,,,,,
804723,Europe,USA,iPad,2754298,14878,30%,Q3,14-04-2023,Retail Partner,40,,,,,
144689,Africa,Brazil,iPhone,5112530,246790,40%,Q4,19-12-2022,E-Commerce,19,,,,,
776528,Asia,France,iPad,1806829,454326,20%,Q1,13-02-2024,Online,25,,,,,
236857,Africa,Japan,Services,2062891,83393,30%,Q2,17-01-2025,E-Commerce,26,,,,,
323557,Africa,Canada,iPhone,4132583,156790,25%,Q3,03-05-2021,Offline,31,,,,,
475594,Oceania,Brazil,Wearables,2247732,304099,20%,Q3,21-12-2023,Online,23,,,,,
273303,North America,France,Services,1698711,488519,20%,Q2,06-01-2020,Retail Partner,28,,,,,
204248,Europe,Germany,MacBook,4356590,362267,30%,Q1,20-01-2025,Offline,40,,,,,
220254,Europe,France,MacBook,3023983,111653,35%,Q4,09-04-2024,Offline,34,,,,,
572915,Africa,Germany,MacBook,7435208,370344,30%,Q2,20-05-2023,Apple Store,35,,,,,
813797,North America,China,MacBook,1241331,483531,40%,Q1,23-07-2024,E-Commerce,19,,,,,
240095,North America,UK,Wearables,7170647,273290,40%,Q2,30-06-2021,Retail Partner,30,,,,,
937632,Europe,Australia,iPhone,1206075,476113,30%,Q4,24-02-2022,Online,26,,,,,
191269,South America,UK,MacBook,2582421,418028,25%,Q2,25-03-2024,Retail Partner,36,,,,,
359509,Oceania,USA,MacBook,847429,407720,35%,Q3,10-03-2020,Online,35,,,,,
432549,Africa,Australia,Services,9285617,74059,30%,Q1,13-03-2021,Offline,38,,,,,
529407,Europe,Brazil,Services,2914136,17954,35%,Q3,04-04-2020,E-Commerce,28,,,,,
643575,North America,Germany,iPad,7229322,238565,40%,Q3,27-07-2022,Apple Store,28,,,,,
505158,Africa,Japan,iPad,5557872,209055,40%,Q3,14-04-2021,Offline,44,,,,,
645474,South America,Australia,MacBook,2530775,307667,20%,Q2,11-12-2020,Retail Partner,44,,,,,
191462,Africa,USA,Services,7673456,225653,20%,Q3,04-06-2020,Offline,32,,,,,
703017,South America,India,MacBook,6651433,364656,40%,Q3,02-12-2020,Offline,21,,,,,
468392,South America,USA,iPad,7801441,50622,30%,Q1,29-12-2024,Apple Store,32,,,,,
780138,Oceania,Japan,Services,2185274,392979,30%,Q2,18-12-2020,Online,35,,,,,
852604,Africa,Japan,iPad,9717494,125558,40%,Q2,01-10-2020,Online,25,,,,,
908933,Africa,China,Services,750953,313100,20%,Q4,24-03-2022,Apple Store,35,,,,,
280205,North America,Canada,iPad,2678633,462547,35%,Q2,30-08-2024,E-Commerce,26,,,,,
353128,Asia,Japan,iPad,7977584,125388,40%,Q1,07-05-2021,Retail Partner,40,,,,,
437268,Africa,USA,Services,9929874,17549,20%,Q4,20-02-2023,Apple Store,25,,,,,
386850,Asia,Japan,Services,4307264,401645,35%,Q2,15-11-2020,Apple Store,34,,,,,
498075,North America,Germany,MacBook,7938635,332988,30%,Q4,26-06-2024,Retail Partner,32,,,,,
381250,South America,France,iPhone,2433651,489410,40%,Q1,18-05-2022,Apple Store,32,,,,,
657827,Oceania,Brazil,iPad,8207037,288695,20%,Q1,14-06-2024,Online,26,,,,,
662804,South America,India,iPad,8081766,364310,20%,Q3,26-01-2023,Apple Store,39,,,,,
946723,Asia,Canada,MacBook,8592026,179450,20%,Q4,06-08-2022,Offline,40,,,,,
694550,Africa,China,Wearables,1678926,8384,25%,Q3,01-01-2024,Apple Store,23,,,,,
525006,Africa,UK,Wearables,9189188,386381,20%,Q2,13-09-2020,Online,28,,,,,
475705,North America,Japan,Services,7826080,221062,40%,Q3,12-08-2020,Apple Store,35,,,,,
961587,North America,UK,iPad,4108921,210595,20%,Q4,13-12-2022,Retail Partner,34,,,,,
909282,North America,Brazil,MacBook,9439454,304209,20%,Q1,26-03-2024,Offline,35,,,,,
750479,Africa,Brazil,Services,2670566,89486,20%,Q3,06-09-2024,Online,33,,,,,
280143,South America,UK,MacBook,9246244,67980,40%,Q3,05-08-2024,Retail Partner,42,,,,,
544473,Europe,France,iPhone,8545051,290803,35%,Q2,01-09-2023,Retail Partner,19,,,,,
687256,North America,Japan,iPhone,9194794,303101,20%,Q1,09-08-2020,Online,18,,,,,
201337,South America,Germany,MacBook,7012867,4520,30%,Q3,04-04-2024,Online,31,,,,,
110840,South America,Canada,Wearables,7464814,480108,40%,Q2,18-03-2020,Offline,22,,,,,
301042,North America,Australia,Wearables,1729200,212231,20%,Q3,14-07-2021,Online,29,,,,,
417992,South America,Canada,iPad,6059473,479301,40%,Q3,26-07-2023,Offline,37,,,,,
519217,Oceania,Japan,MacBook,8460251,320092,30%,Q4,14-09-2021,Online,18,,,,,
284728,Asia,UK,iPhone,9795692,429286,20%,Q2,03-02-2021,Online,32,,,,,
718097,South America,India,iPhone,7431376,130295,20%,Q4,17-12-2023,Apple Store,32,,,,,
376639,North America,India,iPad,7116562,69304,20%,Q1,08-06-2024,E-Commerce,28,,,,,
551137,Europe,India,MacBook,4980775,255071,30%,Q1,28-06-2020,E-Commerce,21,,,,,
862074,South America,China,iPhone,9968793,101959,40%,Q3,14-06-2023,Offline,33,,,,,
496810,Europe,UK,Wearables,5817444,447236,35%,Q2,06-01-2020,Retail Partner,24,,,,,
318033,Asia,Canada,Services,4482589,341378,20%,Q1,15-01-2025,E-Commerce,30,,,,,
237273,North America,Brazil,iPhone,8957524,401030,25%,Q3,24-08-2020,E-Commerce,30,,,,,
112504,Africa,Germany,Wearables,106144,235515,35%,Q3,22-10-2022,Online,30,,,,,
586999,North America,Canada,iPad,1804501,143070,20%,Q3,11-02-2022,E-Commerce,32,,,,,
434667,South America,China,Services,9224548,202146,25%,Q1,16-06-2024,Offline,37,,,,,
188843,North America,Canada,Services,2765333,194093,40%,Q4,15-10-2024,Offline,48,,,,,
921399,Oceania,China,iPad,7577899,42173,25%,Q1,05-09-2020,E-Commerce,34,,,,,
548625,Europe,Brazil,iPad,887027,186535,25%,Q4,07-06-2024,Online,35,,,,,
116879,South America,UK,Wearables,629798,176550,20%,Q2,28-12-2023,Apple Store,26,,,,,
346227,North America,Japan,Wearables,4680321,48222,25%,Q3,05-02-2023,Retail Partner,39,,,,,
885662,Europe,USA,iPhone,9317081,253551,30%,Q1,01-11-2022,Apple Store,25,,,,,
104187,Africa,Canada,Wearables,1617941,421275,25%,Q1,24-04-2024,E-Commerce,22,,,,,
776749,Asia,France,iPad,3439003,414741,20%,Q4,31-08-2021,Online,30,,,,,
737191,North America,UK,Services,8222512,297626,40%,Q2,28-12-2020,Apple Store,40,,,,,
488563,Europe,China,Wearables,9164759,169279,35%,Q4,12-06-2023,Online,26,,,,,
818129,Oceania,UK,MacBook,5768490,57495,40%,Q3,25-09-2022,Retail Partner,39,,,,,
713725,South America,India,iPhone,9075401,60686,25%,Q3,05-06-2022,Apple Store,27,,,,,
569184,North America,USA,MacBook,9410724,387995,20%,Q4,20-02-2022,Online,20,,,,,
654625,North America,Germany,MacBook,8731514,106236,35%,Q4,09-08-2021,Offline,41,,,,,
710203,Asia,India,iPad,5166418,269172,40%,Q4,19-09-2021,E-Commerce,27,,,,,
168629,South America,Germany,iPad,7838998,211544,30%,Q2,26-12-2022,Retail Partner,35,,,,,
493754,North America,Japan,iPad,5673182,138477,35%,Q4,15-03-2023,Retail Partner,40,,,,,
129702,North America,Australia,iPad,8933171,222084,40%,Q4,09-09-2021,E-Commerce,30,,,,,
625907,Europe,Japan,Wearables,3602067,282790,20%,Q4,16-03-2020,Online,20,,,,,
381162,Asia,India,Services,7274524,293453,25%,Q1,31-01-2023,Offline,34,,,,,
297042,Asia,France,Wearables,6927344,465359,35%,Q4,06-10-2023,Online,27,,,,,
244243,North America,Brazil,MacBook,2008382,255305,40%,Q4,30-07-2023,Apple Store,20,,,,,
395319,South America,Germany,iPad,1787140,235543,35%,Q1,07-03-2021,E-Commerce,26,,,,,
692972,North America,China,Wearables,8247014,19202,40%,Q2,29-03-2022,Retail Partner,38,,,,,
271060,North America,Japan,Wearables,4108112,435357,20%,Q3,23-10-2024,E-Commerce,27,,,,,
485319,Oceania,China,MacBook,932070,58721,40%,Q4,18-06-2021,Offline,28,,,,,
361292,Oceania,Canada,iPad,9612217,383864,40%,Q2,21-05-2021,Apple Store,44,,,,,
608996,Asia,Brazil,Services,165602,195611,30%,Q2,29-10-2020,Retail Partner,44,,,,,
760487,Asia,Japan,Wearables,3649251,146979,30%,Q2,11-07-2024,Retail Partner,25,,,,,
859015,Oceania,Australia,MacBook,9080438,386305,40%,Q2,23-10-2022,E-Commerce,33,,,,,
781547,Oceania,China,Wearables,4559857,117637,40%,Q1,01-07-2022,Retail Partner,35,,,,,
583131,Europe,Brazil,iPhone,8103349,80294,35%,Q2,21-10-2023,Online,21,,,,,
132560,Oceania,Australia,iPad,6640846,440274,30%,Q1,23-07-2023,E-Commerce,28,,,,,
458566,Europe,Brazil,MacBook,1192142,230447,30%,Q3,16-12-2020,E-Commerce,28,,,,,
119294,Europe,India,Services,8547328,221699,30%,Q3,24-02-2020,Retail Partner,37,,,,,
441264,South America,Brazil,Services,5959851,16752,40%,Q4,26-06-2023,Online,29,,,,,
875837,Asia,France,MacBook,9027615,69618,25%,Q3,02-06-2022,Apple Store,40,,,,,
657411,Europe,UK,iPad,2379663,412450,40%,Q1,17-06-2024,Online,32,,,,,
466031,North America,Japan,Services,5801216,439978,40%,Q4,27-04-2023,Offline,42,,,,,
466470,North America,USA,iPhone,5145067,418946,20%,Q2,04-05-2024,E-Commerce,23,,,,,
917157,South America,Germany,Services,4824366,257030,25%,Q1,09-03-2023,Offline,47,,,,,
439832,South America,Germany,Services,8637740,263763,20%,Q2,12-04-2021,E-Commerce,25,,,,,
468089,North America,Japan,iPad,4935857,153870,30%,Q4,08-11-2024,Offline,39,,,,,
730016,North America,China,Services,4526332,308082,30%,Q1,27-09-2023,Apple Store,31,,,,,
640368,Oceania,Canada,Wearables,6862823,45956,30%,Q4,10-11-2021,Online,20,,,,,
593529,Oceania,Japan,Wearables,7747743,131353,30%,Q4,10-11-2022,Offline,31,,,,,
226457,South America,China,Services,6907896,349753,40%,Q3,03-06-2021,Apple Store,37,,,,,
464424,South America,Brazil,MacBook,7993532,140730,20%,Q2,26-01-2020,Retail Partner,39,,,,,
104306,Europe,UK,Wearables,7604519,314281,30%,Q1,24-11-2024,Apple Store,45,,,,,
273266,North America,China,iPhone,2550872,320950,30%,Q1,19-09-2021,Offline,34,,,,,
838075,Europe,USA,Services,3532252,406345,40%,Q4,24-10-2020,Apple Store,27,,,,,
810508,Oceania,Japan,iPad,5141998,342537,20%,Q3,12-03-2021,Retail Partner,37,,,,,
504856,Oceania,Germany,iPad,6862339,313246,40%,Q3,11-01-2021,Apple Store,39,,,,,
194717,Asia,China,Services,6156173,371214,20%,Q4,08-02-2021,Online,32,,,,,
518126,Africa,Australia,Wearables,802798,125001,40%,Q3,03-12-2021,Apple Store,38,,,,,
213917,North America,UK,iPhone,9645524,79391,20%,Q4,28-03-2023,E-Commerce,25,,,,,
427417,Asia,France,MacBook,8676279,404099,25%,Q2,04-08-2023,Online,26,,,,,
411831,Europe,China,iPhone,7188263,170075,30%,Q4,25-12-2020,Retail Partner,29,,,,,
628549,South America,USA,iPad,4199914,318410,35%,Q3,04-08-2021,Apple Store,45,,,,,
667987,Asia,France,Wearables,8932921,256920,25%,Q3,09-06-2022,Retail Partner,21,,,,,
226506,North America,Germany,iPad,8307677,199016,30%,Q1,28-06-2021,Online,34,,,,,
159989,Asia,Japan,iPhone,579802,296966,25%,Q1,08-09-2021,Online,26,,,,,
757178,North America,Germany,MacBook,2965881,483816,30%,Q3,03-07-2020,Apple Store,20,,,,,
646986,Asia,China,Wearables,6514032,400164,40%,Q2,18-10-2020,E-Commerce,24,,,,,
328362,Europe,France,iPhone,5487408,395009,30%,Q4,11-11-2022,E-Commerce,26,,,,,
236933,Asia,Canada,MacBook,4343241,65746,35%,Q4,19-11-2023,Apple Store,36,,,,,
418137,Europe,France,iPhone,361459,138530,20%,Q3,11-08-2021,Offline,28,,,,,
573844,Asia,USA,iPhone,4246145,48508,30%,Q3,24-02-2020,Offline,19,,,,,
233710,North America,Japan,Services,6037740,117463,40%,Q3,02-11-2020,Offline,41,,,,,
